name,latitude,longitude
Comana,44.17056,26.145
Comana,43.9,28.31667
Coman,46.47371,26.76813
Colun,45.78049,24.50594
Colțu Pietrii,45.46808,26.28083
Colțu de Jos,44.82515,25.91118
Colțu Cornii,47.02686,27.99614
Colțu,44.49395,24.93039
Colțirea,47.60901,23.40633
Colţii de Sus,45.41667,26.38333
Colții de Jos,45.39305,26.38752
Colţi,45.38333,26.38333
Colțești,46.42306,23.56292
Coltești,44.98272,23.83011
Colțești,44.83245,23.68005
Colţeni Valea Seacă,45.31667,26.53333
Colțeni,45.32464,26.5335
Colțea,44.84575,27.33282
Coltău,47.59837,23.52459
Colțăneni,44.92557,26.66899
Colţan,45.36667,21.8
Colonişti,44.45,26.16667
Colonişti,44.41667,27.8
Colonia Ţiganilor,45.7,25.43333
Colonia Ţiganilor,45.65,22.0
Colonia Ţiganilor,45.53333,22.18333
Colonia Ţigănească,45.76667,21.93333
Colonia Tălmaciu,45.68827,24.25338
Colonia Şase Martie,45.56667,25.36667
Colonia Reconstrucția,45.82683,25.57103
Colonia Recaş,45.8,21.5
Colonia Târnava,46.13333,24.28333
Colonia Paniova,45.85,21.8
Colonia Nouă,46.28333,21.38333
Colonia Mina de Cărbuni,46.16667,22.71667
Colonia Mică,45.83664,22.18947
Colonia Mare,45.76667,21.93333
Colonia Kende,45.75,21.21667
Colonia 1 Mai,45.66412,25.40888
Colonia Ighişu,46.1,24.35
Colonia Hotar,45.75,21.41667
Colonia Ferăstrău din Vale,45.81667,26.25
Colonia Făgăraş,45.83333,24.96667
Colonia Fabricii,45.41667,26.3
Colonia Fabricii,45.7662,22.31463
Colonia Covasna,45.85,26.16667
Colonia Copşa,46.11667,24.25
Colonia Bulgară,45.85,26.16667
Colonia Bulgară,46.09974,20.41339
Colonia Boldeşti,45.03333,26.05
Colonia Bod,45.75588,25.5996
Colonia Bercuţa,45.81667,26.21667
Colonia Banschi,45.75,21.21667
Colonia,47.8,22.76667
Colonia,46.59723,23.97223
Coloneşti,46.56667,27.3
Coloneşti,44.65,24.66667
Calonda,46.44356,25.21761
Colnic,45.26504,25.10869
Colinele,44.65,26.78333
Colina,45.05,29.01667
Colibița,47.17188,24.90677
Colibi,46.1119,23.78565
Colibași,45.38491,27.1255
Colibași,45.0327,25.62382
Colibași,45.01968,23.52607
Colibași,44.93544,24.90905
Colibași,44.72799,22.74452
Colibași,44.50613,24.27517
Colibaşi,44.20222,26.19472
Colești,46.47903,22.4237
Coleșeni,46.24667,23.13614
Colentina,44.46667,26.15
Colelia,44.76112,27.00693
Colelia,44.61667,28.4
Colelia,44.62895,23.99085
Coldău-Vale,47.18333,24.18333
Coldău,47.18071,24.13359
Colceag,44.95,26.35
Colbu,47.35,25.36667
Colareț,44.54086,23.02706
Colanu,44.89376,25.461
Colacu,47.5383,25.37211
Colacu,47.56667,25.35
Colacu,45.88973,26.82908
Colacu,44.66895,25.75881
Cojujana,46.9,26.08333
Cojoiu,45.11257,25.52824
Cojocna,46.75,23.83333
Cojoci,47.39211,25.57697
Cojocaru,44.95,27.91667
Cojocaru,44.69501,25.38192
Cojocăreni,47.86046,26.21688
Cojocărei,44.56667,24.21667
Cojocani,46.2829,23.36849
Cojmănești,44.80361,23.11693
Cojești,44.49884,26.40493
Cojasca,44.71667,25.85
Cojanu,45.30026,26.61666
Cojani,44.99754,23.54714
Cohani,47.32132,22.4035
Cogeasca,47.16644,27.38537
Cogealia Gară,44.28333,28.56667
Cogealac,44.55,28.56667
Kogălniceni,47.1589,26.842
Cofăreşti,45.7,26.7
Codru Butesii,47.46818,23.60146
Codru,47.72617,26.01679
Codru,46.6332,22.14519
Codru,45.93333,23.01667
Codrișoru,47.10355,22.52235
Codreşti,45.05,23.85
Codrești,45.4218,27.27248
Codreni,48.09361,26.78558
Codreni,46.48089,27.90544
Codreni,44.39109,26.65165
Codreanu,46.31667,26.71667
Codor,47.12709,23.82457
Codlea,45.7,25.45
Codăeşti Târg,46.86667,27.75
Codăeşti-Sat,46.86667,27.75
Codăeşti,46.86667,27.75
Cocu,44.86667,24.65
Cocoşu,44.01667,25.41667
Cocoșești,46.37417,22.81198
Cocoșești,45.00754,25.98375
Cocoşei,44.81667,26.2
Cocoșari,45.61428,26.96039
Cocoru,44.94619,24.29783
Cocorova,44.74772,22.80693
Cocorova,44.6569,23.55734
Cocoreni,44.82772,23.31405
Cocorăștii Mislii,45.08528,25.92206
Cocorăștii Colț,44.83425,25.89937
Cocorăștii Caplii,45.0667,25.76161
Cocorăștii Grind,44.84717,25.87653
Cocorăști,44.48465,24.2128
Cocora,44.73333,27.05
Coconi-Bărbătescu,44.46667,25.81667
Coconi,44.24769,26.88409
Coconari,45.246,26.87737
Cociuba Mică,46.59838,22.5345
Cociuba Mare,46.73333,22.0
Cociuba,46.30918,22.18443
Cociu,47.19926,24.23238
Cociu,46.28731,27.43351
Cocârceni,45.35797,26.47422
Cocioc,44.66667,26.03333
Cociobeşti,45.4,26.75
Cocina,44.5,23.53333
Cochirleni,44.1,28.01667
Cochirleanca,45.21667,27.03333
Cochinești,44.58094,24.76339
Coceşti,45.08333,24.31667
Cocești,46.36133,22.8123
Cocenești,45.22244,25.09904
Coceana,44.81758,25.92493
Coca-Niculești,45.45,26.68333
Cocargeaua Nouă,44.43333,27.65
Cocărăşti,45.86667,27.53333
Cocani,44.62861,25.89501
Coca-Antimirești,45.45592,26.70061
Coca,47.89913,23.26525
Coborâşu,44.81667,25.45
Cobor,45.94661,25.05192
Cobleș,46.49391,22.73617
Cobiuța,44.80678,25.33026
Cobâla,47.93333,26.36667
Cobătești,46.35726,25.14344
Cobadin,44.08333,28.21667
Coastele Cernii,45.1,24.1
Coastea,46.86667,22.55
Coasta Vâscului,46.41303,23.05379
Coasta Podului,45.06667,22.41667
Coasta Mihalţului,46.15,23.73333
Coasta Mare,45.09998,24.23403
Coasta Măgurii,47.31532,26.92556
Coasta Lupei,45.94609,27.27313
Coasta Leşului,46.45,22.81667
Coasta Henții,46.31261,23.05858
Coasta Grindului,46.4955,23.98264
Coasta Cucuteni,47.76667,27.1
Coasta Cerbului,45.13587,23.91104
Coasta,45.41667,23.36667
Coasta,47.12534,24.28199
Coasta,46.88577,23.8972
Coasta,45.14313,24.4807
Coasta,45.13528,24.2396
Coasta,45.03333,23.15
Coaș,47.53957,23.58584
Coarnele Caprei,47.38333,27.1
Coaja,45.99865,22.65065
Coada Vârfului,44.93333,22.63333
Coada Stâncii,47.2,27.7
Coada Malului,45.1225,26.03559
Coada Izvorului,45.35,25.55
Coada Izvorului,44.85766,25.81851
Coada Izvorului,44.63779,25.36311
Coada Cornetului,44.90881,22.65611
Coace,44.2,26.51667
Cluj-Napoca,46.76667,23.6
Clucereasa,44.98235,24.94463
Cloşcaru-Frecăţei,44.75,25.81667
Cloşcaru,44.75,25.76667
Cloșca,44.67014,28.14455
Cloşca,44.56667,26.36667
Cloșani,45.06897,22.8025
Clopotiva,45.49772,22.82239
Clopodia,45.28214,21.4661
Cloniţa,44.13333,25.31667
Clondiru de Sus,45.05,26.61667
Clondiru de Sus,45.09808,26.59229
Clondiru de Jos,45.05,26.61667
Clondiru,45.05356,26.61572
Clocotici,45.4,24.33333
Clocotici,45.24495,21.83467
Cloașterf,46.14655,24.9972
Clit,47.75396,25.85691
Cliț,47.29705,23.42998
Clit,46.51433,22.0927
Clisoasa,45.98333,23.26667
Clipicești,45.8927,27.02588
Clinciu,45.18333,26.75
Clinciu,44.15,26.81667
Clinceni,44.37333,25.95472
Clinceanca,44.51667,25.98333
Climești,46.91019,26.74008
Climești,46.72373,26.84892
Climăuţi,47.96602,25.92482
Cliciova,45.79519,21.96335
Cleșnești,44.90579,22.90178
Clejani,44.31972,25.69944
Cleja,46.41667,26.9
Cleanov,44.35288,23.21032
Clătești,44.14316,26.60012
Clara,47.68333,22.46667
Clăniţa de Jos,44.23333,25.35
Clănița,44.19577,25.37397
Cladova,46.1358,21.6559
Cladova,45.86438,21.97198
Cizer,47.06667,22.88333
Ciuturești,46.69163,27.1236
Ciutura,44.22638,23.56722
Ciutești,45.04767,24.49814
Ciutelec,47.262,22.3869
Ciutaci,44.41667,25.91667
Ciutac,46.8,25.41667
Ciuta,47.44714,22.98833
Ciuta,45.48095,22.22731
Ciuta,45.26094,26.52312
Ciușlea,45.78761,27.30644
Ciuruleasa-Măriuţa,44.26667,25.68333
Ciuruleasa,46.25,23.03333
Ciurila,46.28333,22.9
Ciurila,46.65,23.55
Ciuri,44.88333,23.23333
Ciurgău,46.50199,24.10314
Ciurgău,46.66056,23.93787
Ciureștii Noi,46.10087,27.63941
Ciurești,46.07856,27.63564
Ciureşti,45.18333,24.65
Ciurești,44.78132,24.67023
Ciureşti,44.76667,24.56667
Ciurești,44.44262,24.7102
Ciureni,47.20242,23.53844
Ciurel,44.45,26.03333
Ciurea,47.05,27.56667
Ciurea,46.8883,27.1868
Ciurbești,47.09669,27.53518
Ciurari,44.85,25.43333
Ciurari,44.38333,25.95
Ciurari,44.25454,25.04569
Ciurari,44.16667,26.3
Ciurari-Deal,44.43333,25.43333
Ciupuria,44.28333,24.06667
Ciupercenii Vechi,43.94512,22.89469
Ciupercenii Noi,43.90972,22.94833
Ciupercenii de Sus,44.95,23.0
Ciupercenii de Olteț,45.13828,23.79182
Ciuperceni,47.86678,23.00346
Ciuperceni,44.93333,23.01667
Ciuperceni,44.3175,25.37869
Ciuperceni,43.76667,24.95
Ciuperca,46.61002,27.40873
Ciupelnița,44.84499,26.23476
Ciupari,45.63333,24.08333
Ciupa-Mănciulescu,44.7018,25.15915
Ciupagea,44.35,25.56667
Ciupa de Sus,45.13333,23.98333
Ciupa de Jos,45.11667,24.0
Ciunteşti,46.61667,22.05
Ciungu Mare,45.83333,23.26667
Ciungi,45.8,23.31667
Ciungetu,45.38689,23.95362
Ciungani,46.18582,22.50058
Ciunei,44.06667,24.08333
Ciumița,45.66382,22.57902
Ciumârna,47.71022,25.61157
Ciumești,47.66382,22.34069
Ciumernic,45.65,26.08333
Ciumeghiu,46.73333,21.58333
Ciumbrud,46.3081,23.76222
Ciumași,46.67783,26.83885
Ciumani,46.68333,25.51667
Ciumagi,44.86699,24.01762
Ciumăfaia,46.94372,23.62272
Ciulpăz,45.79543,22.77988
Ciulniţa,45.0,27.45
Ciulnița,44.78769,25.15388
Ciulniţa,44.53333,27.35
Ciulineşti,47.36667,27.51667
Ciulești,47.21943,22.19255
Ciuleni,46.76979,22.98078
Ciuleni,45.68333,22.78333
Ciulea,46.66668,24.26355
Ciuldești,46.39455,23.1084
Ciulava,45.15,23.25
Ciula Mică,45.59963,22.78312
Ciula Mare,45.59449,22.81547
Ciula,47.33968,23.41704
Ciuhoi,47.23333,22.11667
Ciuhoiu,45.13333,26.6
Ciuguzel,46.28339,23.85874
Ciugudu de Sus,46.42551,23.71231
Ciugudu de Jos,46.41872,23.74474
Ciugud,46.05,23.61667
Ciugheş,46.45,25.85
Ciugheș,46.5222,26.1197
Ciudanoviţa,45.14472,21.79778
Ciucurova,44.93333,28.48333
Ciucurile,45.55,26.93333
Ciucureşti,45.1,23.51667
Ciuculeşti,44.45,25.03333
Ciuculești,46.26165,23.18557
Ciucsângeorgiu,46.31667,25.95
Ciuciurile,45.31667,26.75
Ciuchici,44.94139,21.61
Ciucheți,44.95302,23.82349
Ciucea,46.95,22.81667
Ciucani,46.25701,25.94744
Ciubuci,45.13333,25.63333
Ciubăncuța,47.1424,23.5532
Ciubanca,47.16314,23.57389
Ciuani,44.23333,25.65
Câţcău,47.2,23.78333
Cistia,44.78093,28.05077
Cisteiu de Mureș,46.37749,23.81307
Cistei,46.18662,23.75364
Cisnădioara,45.70448,24.11288
Cisnădie,45.71667,24.15
Cișmele,45.51634,27.92975
Cișmeaua Nouă,44.80052,28.33496
Cișmea,47.76688,26.66871
Cișmea,45.02199,24.96086
Cișmănești,47.84828,27.07695
Câșlița,45.35784,29.29839
Cislău,45.25,26.36667
Cisla,47.66667,24.71667
Câşla,45.23333,29.53333
Cârţuleşti,46.38333,22.8
Cârtojanca,44.26667,25.53333
Cârţocleasca,43.88333,25.45
Cârţişoara,45.71667,24.58333
Cârţibaşi,46.45,27.65
Ciretea,46.6,24.13333
Cârţa,46.53333,25.75
Cârţa,45.78333,24.56667
Cârşu,44.9,22.83333
Cârstovani,44.34437,23.57768
Cârstieni,44.8832,25.03009
Cârsteşti,44.48333,24.65
Cârstea,47.51667,25.46667
Cârstani,44.63655,24.66762
Cârstăneşti,45.05,24.05
Cârșie,44.72919,21.80653
Cârșa Roșie,44.78489,21.81406
Cârnu,46.95,26.1
Cârniceni,47.33942,27.50508
Cârneşti,45.55,22.86667
Cârnecea,45.20099,21.635
Cârlovoaia,45.18333,26.8
Cârlomanu,43.91646,24.95973
Cârlomănești,45.98333,27.58333
Cârlomănești,45.23333,26.68333
Cârlogani,44.68279,23.92194
Cârlogani,44.51667,24.15
Cârligu Mic,44.84064,26.76656
Cârligu Mare,44.84818,26.7521
Cârligu,44.61667,24.31667
Cârlig,46.98333,26.73333
Cârligi,47.00467,26.52134
Cârligi,46.76583,26.85053
Cârligele,45.68333,27.1
Cârligei,45.10511,23.68665
Cârligei,44.28363,23.74718
Cârligatii-Vechi,46.61583,28.06611
Cârlig,47.20949,27.55923
Cârlibaba Nouă,47.57077,25.12694
Cârlibaba,47.58333,25.13333
Cârleşti,46.85,27.61667
Cârlăneşti,45.1,25.5
Cârjoani,46.32244,27.5344
Cârjoaia,47.34032,26.90863
Cârjoaia,47.25,25.7
Cârjiţi,45.85,22.83333
Cârjelari,44.96267,28.34115
Cârjei,44.53767,22.81617
Cârjari,45.10709,25.94985
Cârja de Jos,46.13333,28.1
Cârja,46.14878,28.11012
Ciritei,47.79236,26.96497
Cireşu Nou,45.63333,22.06667
Cireșu Mic,45.6755,22.03613
Cireșul,44.86403,24.43747
Cireșu,45.65074,22.0336
Cireșu,45.53016,26.62336
Cireșu,45.06315,23.91208
Cireșel,45.06667,22.41667
Cireşu,44.95,27.35
Cireşu,44.82333,22.53806
Cireșu,44.76051,25.03739
Cireşoaia Mică,44.81667,24.15
Cireşoaia Mare,44.81667,24.15
Cireșoaia,47.14265,24.06217
Cireșoaia,46.24816,26.54929
Cireşenii,46.5,24.91667
Cireșeni,47.36899,26.85001
Cireșeni,46.32192,25.20352
Cireșanu,44.98025,26.51186
Cireșa,45.52582,22.38838
Cireașov,44.45497,24.37385
Cireași,47.4123,24.19448
Cârciumăreşti,44.8,25.11667
Cârciu,44.74028,23.05942
Cârceşti,44.96667,24.55
Cârceni,44.66389,23.25989
Cârcea,44.26917,23.90007
Cârbeşti,44.93333,23.2
Cârăşti,46.38333,22.83333
Ciprian Porumbescu,47.56667,26.06667
Cipău,46.44876,24.27786
Cipăieni,46.53243,24.16726
Ciovârnășani,44.7575,22.87105
Ciovei,45.13333,23.7
Ciotina,47.41667,25.31667
Cioşa,47.21667,24.76667
Cioruşelu,44.28333,26.73333
Ciortolom,46.11228,27.57579
Ciorteşti,46.9,27.83333
Ciortești,44.77804,23.83155
Ciortea,46.3,26.73333
Ciortea,45.0316,21.44869
Cioromela,44.01667,23.61667
Cioroiu Nou,44.06337,23.43416
Cioroiu,44.23916,24.38082
Cioroiaşu Nou,44.08333,23.46667
Cioroiașu,44.24308,24.36803
Cioroiași,44.08333,23.45
Ciorogârla,44.4425,25.88333
Cioroeni,44.55,23.78333
Cioroboreni,44.38877,22.76326
Ciorobeşti,44.51667,23.76667
Ciornei-Vale,47.78333,26.91667
Ciornei-Deal,47.78333,26.91667
Ciornei,46.80228,27.17704
Ciorâţa,46.81667,27.7
Ciorâca,44.78333,24.58333
Cioreni Vale,47.8,26.85
Ciorăşti-Gologanu,45.61667,27.2
Ciorăști,46.1138,27.45311
Ciorăşti,45.43333,27.3
Ciorăşti,45.08333,23.46667
Ciorăști,44.9575,24.16038
Ciorari,44.70288,23.62626
Cioranii de Sus,44.83923,26.39473
Cioranii de Jos,44.81667,26.41667
Ciorani,44.81667,23.05
Ciorani,45.98824,27.21614
Cioranca,44.987,26.71792
Ciopârţeni,45.28333,25.71667
Cioperci,46.23333,26.9
Ciopeia,45.55,22.98333
Cioponești,44.80004,24.02994
Cionți,44.96595,23.68434
Cionteşti,44.93333,23.53333
Cionești,46.47221,22.98523
Cionchești,47.70104,22.91379
Ciomârtan,47.87371,26.17873
Ciumărna,47.11667,23.13333
Ciomăgeşti,44.83333,24.45
Ciomag,46.53333,27.63333
Ciolt,47.48544,23.51286
Ciolpani,46.75,26.71667
Ciolpani,44.73333,26.08333
Ciolcești,44.79844,25.1997
Ciolăneștii din Vale,44.29623,25.10323
Ciolăneştii din Deal,44.31667,25.08333
Ciolănești,45.95778,27.06135
Cioinagi,46.03333,27.9
Ciohorăni,47.1352,26.68955
Ciofrângeni,45.08333,24.53333
Ciofliceni,44.68122,26.11923
Cioflec,44.58333,25.26667
Cioflanu,44.09364,24.56263
Ciofeni,46.75781,27.63361
Cioculeşti,44.95,24.01667
Ciocrac,45.23849,26.07342
Ciocoveni,44.2,26.26667
Ciocotiș,47.55666,23.7965
Ciocmani,47.29089,23.35232
Cioclovina,45.59035,23.14424
Ciocârlia-Gară,44.1,28.28333
Ciocârlia de Sus,44.11712,28.33402
Ciocârlia,44.35,26.03333
Ciocârlia,45.15,26.88333
Ciocârlia,44.8,26.66667
Ciocârlia,44.1,28.28333
Ciocârleşti,46.93333,27.55
Ciocâltei,44.94261,24.07591
Ciocile,44.81667,27.23333
Ciochiuța,44.60306,23.11698
Ciochina,44.58333,27.06667
Cioceşti,44.9,24.6
Ciocești,44.44744,24.78381
Cioceni,44.9078,26.28564
Ciocașu,46.04121,23.47382
Ciocanu,45.45792,25.24466
Ciucani,46.36667,26.93333
Ciocani,46.26044,27.55994
Ciocănești,47.48107,25.27912
Ciocănești,45.32287,26.51402
Cicănești,45.24601,24.60526
Ciocănești,44.85206,24.96966
Ciocănești,44.68022,24.65421
Ciocăneşti,44.6,25.85
Ciocăneşti,44.2,27.06667
Ciocănești,44.15985,24.16238
Ciocanele,44.51366,23.44911
Ciocănari,44.73553,24.01096
Ciocănari,44.6977,25.97717
Ciocănăi,44.84538,24.78621
Ciocaia,47.3389,22.04575
Ciocadia,45.11733,23.60966
Cioca-Boca,46.94591,27.4656
Cioc,46.46667,24.88333
Cioc,44.46667,25.96667
Cioboţi,44.5,23.66667
Cioboţi,44.88333,23.25
Cioboți,44.85018,24.29067
Cioboţeni,46.93333,25.35
Cioboteni,46.38333,25.85
Ciobotea,45.0,24.78333
Ciobotărăşti,45.95,27.28333
Ciobotani,46.95038,25.26873
Ciobeşti,44.36667,25.4
Ciobănuș,46.44528,26.33844
Ciobanu,44.71759,27.98698
Ciobănoaia,45.15929,26.69572
Ciobănița,44.01422,28.27877
Ciobăniş,46.31667,25.95
Ciobani,44.50312,24.77074
Ciobăneşti,44.73333,23.88333
Ciobănești,44.86764,24.74121
Cioarga,46.49531,24.07162
Cioara de Sus,46.3765,23.31515
Cioaca,44.88333,24.03333
Cintei,46.44434,21.56556
Cinta,46.46022,24.55104
Cinod,46.3,25.93333
Cinghiniia,47.90226,27.13781
Cânepeşti,46.56667,23.78333
Cânepeşti,45.11667,23.66667
Cânepești,45.08333,23.43333
Cinedru,46.13333,24.51667
Cându,46.59918,24.88791
Cândreşti,46.4,22.88333
Cindia,46.91667,26.36667
Cândeşti Vale,45.08333,25.21667
Cândeşti-Rădăuţi,47.91667,26.2
Cândeştii de Jos,45.25,26.7
Cândeşti Deal,45.05,25.18333
Cândeşti,47.93333,26.2
Cândeşti,46.71667,26.58333
Cândeşti,46.38333,22.8
Cândeşti,45.53333,27.05
Cândeşti,45.31667,24.96667
Cândeşti,45.25,26.7
Cândeni,44.05,24.55
Cândeleşti,44.86667,24.55
Cândeasca,44.48711,26.44439
Cincu,45.91667,24.8
Cincșor,45.83729,24.83322
Cinciș-Cerna,45.7019,22.89205
Câmpuri-Surduc,45.93944,22.55365
Câmpurile de Sus,46.03333,26.76667
Câmpurile de Jos,46.01667,26.78333
Câmpuri de Sus,45.95647,22.55325
Câmpuri,46.01535,26.78802
Câmpurelu,44.23392,26.18719
Câmpu Părului,43.90032,24.29208
Câmpu Negru,47.93333,23.88333
Câmp-Moți,46.46122,22.41141
Câmpu Mare,47.95,25.91667
Câmpu Mare,45.03745,23.55116
Câmpu Mare,44.85802,22.88889
Câmpu Mare,44.75692,24.30549
Câmpulung Moldovenesc,47.53333,25.56667
Câmpulung la Tisa,47.98651,23.77263
Câmpulungeanca,45.43333,26.76667
Câmpulungeanca,45.45049,26.82108
Câmpulung,45.26667,25.05
Câmpu lui Neag,45.30385,23.04082
Câmpu Lat,45.86667,21.56667
Câmpu Goblii,45.99894,23.44959
Câmpu Crucii,44.5,23.38333
Câmpu Cetăţii,46.65,24.96667
Câmpofeni,45.05563,23.14078
Câmpiniţa,45.15,25.71667
Câmpineanca,45.71166,27.12832
Câmpina,45.12619,25.73496
Câmpia Turzii,46.55,23.88333
Câmpia,45.21667,27.03333
Câmpia,47.31499,22.88789
Câmpia,44.8618,21.41465
Câmpeniţa,46.65044,24.48707
Câmpeni,45.13333,24.48333
Câmpeni,47.50625,26.99522
Câmpeni,46.60061,26.62738
Câmpeni,46.36667,23.05
Câmpeni,44.96808,26.633
Câmpeni,44.76667,23.91667
Câmpeni,44.36764,24.01504
Câmpenești,46.85,23.7
Câmpeneşti,46.38333,23.28333
Câmpani,46.51415,22.52186
Câmpani de Pomezeu,46.8,22.31667
Cimpa,45.45819,23.44309
Câmp,46.63333,22.45
Câmp,46.77872,24.39011
Câlţeşti,45.11667,26.58333
Câlnicu de Sus,44.95532,23.04021
Câlnic,44.95,23.08333
Câlniceşti,44.68333,22.95
Calnic,45.93333,25.78333
Câlnic,45.88333,23.66667
Câlnic,45.33844,21.85754
Câlnău de Sus,44.3,26.31667
Câlnău de Jos,44.3,26.31667
Cilieni,43.9,24.61667
Cilibiu,47.25564,27.67895
Cilibiu,44.86667,23.28333
Cilibia,45.06667,27.06667
Câlcești,44.9686,22.96696
Câlceasca,45.1,25.01667
Câlceasca,45.03333,25.06667
Cil,46.28371,22.26402
Câinenii Vechi,45.18333,27.33333
Câinenii Noi,45.18333,27.33333
Câinenii Mici,45.48333,24.3
Câinenii Mari,45.49937,24.29899
Câineni Băi,45.2,27.31667
Câineni,45.2,27.33333
Câineni,45.11667,23.38333
Câinele,46.16667,23.0
Cihei,46.99866,21.9529
Cihanoş,46.41667,24.96667
Cigmău,45.89665,23.16676
Ciglean,47.22324,23.24456
Cig,47.52858,22.63982
Ciești,44.62513,24.76414
Cidreag,47.98677,22.96395
Ciclova-Română,45.01361,21.71917
Ciclova Montană,45.02594,21.72973
Cicleni,45.42809,22.30964
Cicârlău,47.69155,23.4038
Cicârd,46.27546,23.90671
Cicir,46.14559,21.47964
Cichirdic,47.01667,27.15
Ciceu-Poieni,47.30019,24.08887
Ciceu-Mihăiești,47.18568,23.9748
Ciceu-Giurgeşti,47.25,24.01667
Ciceu-Corabia,47.24429,23.93877
Ciceu,46.41328,25.78204
Cicău,46.39997,23.67925
Cica,46.43333,25.18333
Cibu,46.37793,24.80615
Câboia,47.26667,25.68333
Ciban,45.6,23.66667
Ciba,46.37886,25.74582
Ciba,46.47923,24.56806
Cib,46.06108,23.19023
Ciarda Roșie,45.72739,21.26696
Ciaracio,46.41214,25.74966
Ciangăi,46.3,25.93333
Ciala,46.18333,21.31667
Ciacova,45.50806,21.12861
Chizeni,47.27661,23.63964
Chizătău,45.75411,21.73225
Chiuzbaia,47.69955,23.68056
Chiuza,47.23333,24.25
Chiuruș,45.82307,26.15678
Satu Nou,47.2,21.91667
Chiuiești,47.29686,23.87553
Chiţuleşti,44.18333,25.38333
Chituci,44.81667,24.11667
Chițoveni,47.56726,26.93241
Chițorani,44.97458,26.11895
Chițoc,46.59545,27.6745
Chiţimi,44.86667,22.86667
Chitila,44.50806,25.98222
Chitid,45.70534,23.06693
Chiticeni,44.91667,24.08333
Chiticeni,46.6657,27.09406
Chițești,44.86296,25.14038
Chițeasca,44.5354,24.59443
Chițcani,46.45259,27.78188
Chițcani,46.14178,27.41483
Chițani,44.74652,24.64609
Chiţa,44.28333,25.85
Chistag,47.0466,22.35658
Chișoda,45.7038,21.21437
Chişlaz,47.28333,22.23333
Chișlaca,46.55459,21.96205
Chişirig,46.86667,25.98333
Chișirid,46.96894,21.88816
Chişineu-Criş,46.52509,21.51844
Chisindia,46.28333,22.1
Chiseta,46.5,26.88333
Chiselet,44.18333,26.85
Chiscovată,47.56667,26.65
Chişcău,46.56667,22.55
Chișcăreni,47.96162,26.83146
Chișcăreni,47.46974,27.19626
Chiscani,45.18333,27.93333
Chișcădaga,45.95719,22.87801
Chisău,47.46145,22.4446
Chisălița,46.56809,24.31476
Chiruş,46.58333,25.06667
Chirui,46.26667,25.48333
Chirpăr,45.9,24.6
Chiroiu-Ungureni,44.58992,26.49894
Chiroiu-Satu Nou,44.59425,26.49144
Chiroiu Pământeni,44.6,26.5
Chirnogi,44.27248,26.91772
Chirnogi,44.11667,26.56667
Chirnogeni,43.9,28.23333
Chirlești,45.37456,26.3243
Chirițești,44.84278,24.59816
Chirițești,44.75295,24.65926
Chirițești,44.71503,24.9745
Chiriţeşti,44.26667,26.01667
Chiriș,46.88437,24.04178
Chirileu,46.47664,24.38296
Chirileni,47.26667,25.38333
Chiril,47.39662,25.56516
Chiricești,44.8649,24.05923
Chiricel,46.41667,26.43333
Chiricari,45.81667,26.78333
Chiribiș,47.31101,22.34184
Chiriacu,44.05036,25.77726
Chiriac,45.8,26.63333
Chircuţa,44.4,26.51667
Chirculești,44.67391,23.92803
Chirculești,44.26473,25.92276
Chircești,46.84629,27.8492
Chircari,45.71667,26.71667
Chirca,44.6841,25.385
Chirca,44.35,26.0
Chirani,45.48333,26.58333
Chiraleu,47.30537,22.29845
Chiraleș,47.0879,24.31603
Chiraftei,45.7722,28.02716
Chiperu,45.43649,26.90133
Chiperești,47.1144,27.7729
Chioveanu,45.41667,27.56667
Chiorăşti,45.0,24.6
Chiojdu,45.35,26.2
Chiojdenii Mari,45.56667,26.86667
Chiojdeni,45.55,26.86667
Chiojdeanca,45.16667,26.26667
Chioibașești,44.78651,27.26605
Chiochiş,46.98333,24.18333
Chioag,47.17723,22.15338
Chinușu,46.25751,25.361
Chintinici,46.82754,26.49339
Chintești,44.4061,24.11487
Chinteni,46.86667,23.53333
Chintelnic,47.10114,24.3372
Chinciuș,46.35235,24.18323
